county,med_yr_moved_inraw,med_house_income,fam_house_per,age_u18,bach
Hampden County,2001,97700,0.73265306122449,0.206612763499856,0.289106145251397
Hampden County,2002,53413,0.568193786203265,0.173314993122421,0.0895666131621188
Hampden County,2003,42198,0.677295217152281,0.234112251583315,0.145150720838794
Hampden County,2002,63362,0.712303980699638,0.213418986438258,0.196006655574043
Hampden County,2003,66800,0.698295033358043,0.190927654609102,0.181311018131102
Hampden County,2010,31339,0.545370796867803,0.293832044596296,0.155821418149985
Hampden County,2003,90139,0.71830043492807,0.177038228380552,0.214440915928464
Hampshire County,2011,40329,0.35833673053404,0.0775384615384615,0.27112676056338
Hampshire County,2010,49432,0.466535433070866,0.202898550724638,0.210589651022864
Hampshire County,2001,90102,0.721399730820996,0.206873086083702,0.249825052484255
Hampshire County,1999,85505,0.76551094890511,0.181961747675031,0.208480565371025
Hampshire County,2001,89423,0.71345995045417,0.189819376026273,0.186920017675652
Hampshire County,2000,64893,0.602129075182967,0.163636363636364,0.210547504025765
Hampshire County,2003,78688,0.73107207752877,0.193399098769943,0.220168344611322
Hampshire County,2003,67825,0.625339858618815,0.162425683709869,0.202880784554091
Hampshire County,2007,105625,0.666666666666667,0.0175664095972579,0.241830065359477
Hampshire County,2004,108462,0.776152482269504,0.263330843913368,0.272045965525856
Hampshire County,2007,70185,0.589892665474061,0.202357909554813,0.257792018642587
Hampshire County,2004,56031,0.598494764397906,0.145241125724791,0.153146322971948
Hampshire County,2004,84231,0.633295194508009,0.156772473952023,0.296260477111541
Hampshire County,2009,41820,0.588197146562905,0.207123615683927,0.113929492691316
Hampshire County,2008,63500,0.586767895878525,0.207797427652733,0.203328509406657
Hampshire County,2009,52112,0.537785588752197,0.244587628865979,0.254243409172987
Hampshire County,2010,56623,0.491725768321513,0.136624775583483,0.2320230105465
Hampshire County,2008,46625,0.445656565656566,0.125888749477206,0.257556832375718
Hampshire County,2012,44855,0.475217555807794,0.122799230655422,0.230720406220248
Hampshire County,2002,65087,0.613359023763648,0.137972768532526,0.21038961038961
Nantucket County,2005,115990,0.676902536715621,0.235098111810441,0.252380952380952
Nantucket County,2006,76803,0.580302182428651,0.215242407093001,0.217935071846727
Hampden County,2011,16813,0.358684480986639,0.176076555023923,0.0888340530536706
Hampden County,2003,86583,0.739485504287464,0.183079056865465,0.182828092637921
Hampden County,2002,69643,0.706015037593985,0.219454329774614,0.227214921576939
Hampden County,2010,30217,0.748739495798319,0.296296296296296,0.037
Plymouth County,2004,94282,0.597926267281106,0.133591481122943,0.29060092449923
Plymouth County,2004,140714,0.739460370994941,0.271202236719478,0.378113879003559
Plymouth County,2002,76107,0.651035065483735,0.15788570447914901,0.209436901847318
Plymouth County,2003,72120,0.729759910664433,0.233015160022459,0.126869658119658
Plymouth County,2006,51425,0.707374631268437,0.249723553262072,0.131778425655977
Plymouth County,2007,96528,0.793714746172442,0.196845707484005,0.24009083402147
Plymouth County,2006,135726,0.724832214765101,0.256905763328407,0.385146237265856
Plymouth County,2000,102516,0.742650191734129,0.241843856516799,0.373787556186421
Plymouth County,2002,78256,0.695351137487636,0.183228029867892,0.255887801005557
Plymouth County,2002,110417,0.791185729275971,0.278016469745793,0.375905554064932
Plymouth County,2000,142639,0.867779204107831,0.282074206526598,0.389986824769433
Plymouth County,2003,95525,0.75372833534865,0.222553254878594,0.338335908188038
Plymouth County,2006,70336,0.768234165067178,0.249101258238466,0.0961900282220132
Plymouth County,2002,90417,0.708641975308642,0.257707898292593,0.175580966433051
Plymouth County,2001,77993,0.730526315789474,0.207778782788474,0.175393628707433
Plymouth County,2007,61343,0.535849056603774,0.174981384959047,0.205438066465257
Plymouth County,2009,15726,0.431372549019608,0.265315116791538,0.0956651718983558
Plymouth County,2011,45156,0.714685314685315,0.299090533278214,0.0975865687303253
Plymouth County,1999,75577,0.713618157543391,0.208511650023776,0.180507677843936
Plymouth County,2001,104688,0.811819595645412,0.259475735033652,0.342521694742215
Plymouth County,2010,38148,0.597507331378299,0.279885654885655,0.0964912280701754
Plymouth County,2009,32878,0.507014028056112,0.207416392306359,0.106467661691542
Plymouth County,2004,57336,0.56610337972167,0.143773811910969,0.173566469529442
Plymouth County,2003,87438,0.813930348258706,0.191620879120879,0.209967697277342
Plymouth County,2004,81875,0.626517273576097,0.204507042253521,0.26581956797967
Plymouth County,2000,73467,0.774153074027603,0.209784411276949,0.119645494830133
Plymouth County,2004,54015,0.585635359116022,0.195510499637944,0.187174139728884
Plymouth County,2004,77098,0.74744211093161,0.226128722382325,0.265283540802213
Plymouth County,2006,53094,0.711548159354513,0.325566343042071,0.169093851132686
Plymouth County,2006,46635,0.714854866249289,0.245425616547335,0.132052821128451
Plymouth County,2006,40992,0.552927024859663,0.210639276406561,0.0876878223816999
Plymouth County,2004,81174,0.642619311875694,0.176515732924021,0.213766359670383
Plymouth County,2004,100389,0.824752475247525,0.245352026821091,0.283468104222821
Plymouth County,2000,103472,0.85814455231931,0.243134383009886,0.262890729361475
Plymouth County,2004,76854,0.776488785769528,0.1587449518484,0.135842221775005
Plymouth County,2004,68167,0.689588688946015,0.194629088008508,0.30597302504817
Plymouth County,2006,81579,0.710355987055016,0.280658436213992,0.241724738675958
Plymouth County,2006,68558,0.619848612279226,0.196267696267696,0.205594405594406
Plymouth County,2003,95675,0.798887859128823,0.169933526504176,0.249014607002087
Plymouth County,2002,79274,0.777570093457944,0.246134427264121,0.176014591883265
Plymouth County,2003,79338,0.63262508567512,0.194212721584984,0.173333333333333
Plymouth County,2006,74941,0.623762376237624,0.176303765558532,0.2178391959799
Plymouth County,2001,100972,0.766003460207612,0.200197563384919,0.241106719367589
Plymouth County,2008,60111,0.586908284023669,0.220598006644518,0.142662116040956
Plymouth County,2000,105859,0.78847199564981,0.173002095181084,0.175107648144351
Plymouth County,2007,61463,0.65683836589698,0.241356204770839,0.214714714714715
Plymouth County,2002,103802,0.698920585967618,0.243943191311612,0.23100365704998
Plymouth County,2008,54359,0.699438202247191,0.272560416029367,0.12672045562411
Middlesex County,2009,75085,0.717714285714286,0.244370419720187,0.187765341566963
Middlesex County,1997,132727,0.842902711323764,0.193697600462561,0.400395256916996
Middlesex County,2000,110694,0.767006802721088,0.181262284341559,0.316671482230569
Middlesex County,2004,109125,0.683622350674374,0.196003526300323,0.321909667194929
Middlesex County,2005,76746,0.680651221039449,0.225966069745523,0.176930928887377
Middlesex County,2000,138700,0.793497363796134,0.235840575367096,0.309878213802436
Middlesex County,2004,104673,0.782832618025751,0.204003532528702,0.247381144238517
Middlesex County,2005,73191,0.570673076923077,0.17765979170921,0.299890350877193
Middlesex County,1999,121488,0.830564784053156,0.215833945628215,0.197671269970214
Middlesex County,2009,99358,0.718404193360513,0.204630650496141,0.348067959705307
Middlesex County,2000,95833,0.793851717902351,0.191549295774648,0.191189050470488
Middlesex County,2010,53722,0.455263157894737,0.12463935372187,0.134036939313984
Middlesex County,2007,62634,0.650174912543728,0.192172789366808,0.128757648310721
Middlesex County,2011,38514,0.566619915848527,0.222745901639344,0.108482871125612
Middlesex County,2001,125595,0.860721442885772,0.238110437280562,0.259691732835124
Middlesex County,2002,104025,0.86726893676164,0.234677958546913,0.234028683181226
Middlesex County,2001,95714,0.821322803553801,0.186130877633598,0.216919739696312
Middlesex County,2003,144766,0.800152264940997,0.253788415238635,0.348604748021658
Middlesex County,2005,90748,0.711167086481948,0.166555740432612,0.250108084738435
Middlesex County,2005,128688,0.767816091954023,0.252678692526787,0.378831221904373
Middlesex County,2002,210357,0.881804043545879,0.264292408622306,0.321367521367521
Middlesex County,1996,141574,0.793359375,0.252901728140315,0.397103658536585
Middlesex County,2002,100417,0.752970297029703,0.196949475691134,0.296668429402433
Middlesex County,2004,173000,0.791982665222102,0.258045866255541,0.276740237691002
Middlesex County,2005,106389,0.632352941176471,0.167341430499325,0.284912902273398
Middlesex County,2006,78218,0.609667122663019,0.0842720066750104,0.302264349657715
Middlesex County,2010,84743,0.476298824421691,0.135095979717494,0.28631161971831
Middlesex County,2007,98264,0.637230306071249,0.242418074496234,0.252893028506915
Middlesex County,2000,103125,0.726164426383245,0.213333333333333,0.398420433540581
Middlesex County,1998,152167,0.815273477812178,0.204170616113744,0.32706002034588
Middlesex County,2008,80405,0.725622775800712,0.238498483316481,0.20756880733945
Middlesex County,2001,126993,0.794349235757295,0.226137303556658,0.379803186504217
Middlesex County,2004,79196,0.64251968503937,0.209799408089444,0.317811934900542
Middlesex County,2002,131218,0.790498812351544,0.200236766446812,0.303776683087028
Middlesex County,2010,74393,0.505203405865657,0.202016129032258,0.27292576419214
Middlesex County,2006,63855,0.663430420711974,0.193791946308725,0.198698393329266
Middlesex County,2010,89583,0.501357115160915,0.125057612536488,0.247919143876338
Middlesex County,2011,104458,0.376835236541599,0.110203372153659,0.391195824824143
Middlesex County,2012,103446,0.374274661508704,0.0899845520082389,0.412992651970608
Middlesex County,2011,70972,0.247513165593915,0.0575304022450889,0.335137224584461
Middlesex County,2011,86625,0.546045089797478,0.180304386750224,0.263233878729548
Middlesex County,2008,87965,0.595928973581637,0.22201561918929,0.243544303797468
Middlesex County,2001,153446,0.780550774526678,0.261397276494967,0.296985815602837
Middlesex County,2004,93750,0.660677618069815,0.242303872889772,0.304347826086957
Middlesex County,2003,178036,0.878110716099543,0.278319327731092,0.359070464767616
Middlesex County,2003,131375,0.68921185019564,0.256069724009131,0.340790683420165
Middlesex County,2011,57629,0.330019880715706,0.152256834075016,0.271771140092554
Middlesex County,2009,62004,0.526609224531171,0.152376910016978,0.175061932287366
Middlesex County,2011,71625,0.558029689608637,0.176599474145486,0.248610596517229
Middlesex County,2006,80213,0.618095739084692,0.161276318645539,0.253260539884744
Middlesex County,2000,204250,0.837083010085337,0.243250843644544,0.309134423613881
Middlesex County,2000,113827,0.811198519204072,0.260692131896833,0.328463598733869
Middlesex County,2005,101077,0.652097902097902,0.207176343310494,0.295923632610939
Middlesex County,1998,170703,0.831923293852228,0.231976744186047,0.354258849557522
Middlesex County,2005,127348,0.727857683573051,0.251696065128901,0.281539980256663
Middlesex County,2003,139224,0.67765237020316,0.231440270607086,0.335016835016835
Middlesex County,2003,156425,0.797081623347013,0.27490297542044,0.303815028901734
Middlesex County,2003,133688,0.780772032046613,0.262702702702703,0.363672496025437
Middlesex County,2006,96774,0.62725709372313,0.18027149321267,0.200710059171598
Middlesex County,2004,123750,0.702898550724638,0.155425219941349,0.209068881966078
Middlesex County,2003,172284,0.773474801061008,0.241030658838878,0.250571428571429
Middlesex County,2008,137400,0.699074074074074,0.226267880364109,0.311531449407475
Middlesex County,2005,117986,0.677400119260584,0.25174520069808,0.263613861386139
Middlesex County,2004,196439,0.710261569416499,0.112728980742132,0.263827704356339
Middlesex County,2007,116978,0.718051575931232,0.252633842184476,0.25759534583064
Middlesex County,2008,58750,0.530421216848674,0.189162561576355,0.257346393588602
Middlesex County,2006,83500,0.548936170212766,0.103765917095638,0.304635761589404
Middlesex County,2011,116140,0.381949458483755,0.0790780141843972,0.299395629939563
Middlesex County,2007,118571,0.707467282525019,0.243355605048255,0.308667636665974
Middlesex County,2004,185781,0.746973365617433,0.276582033767238,0.296401308615049
Middlesex County,2001,156528,0.706661316211878,0.227956641320175,0.352233676975945
Middlesex County,2003,119250,0.777481323372465,0.283868516055482,0.331350892098556
Middlesex County,2003,112035,0.676938369781312,0.25952336273222,0.307567567567568
Middlesex County,2009,102841,0.688855269793243,0.236929704327394,0.355777460770328
Middlesex County,2012,43811,0.528011204481793,0.227291409782162,0.203461888855147
Middlesex County,2003,196307,0.81335952848723,0.294327445652174,0.343314946151826
Middlesex County,2008,74327,0.593872741555381,0.166276711901419,0.218327702702703
Middlesex County,2007,65811,0.660009741841208,0.25796634443251,0.24
Middlesex County,2009,39183,0.677513558614935,0.217424473603906,0.123988069876438
Middlesex County,2009,71569,0.436875567665758,0.122937293729373,0.35126412049489
Middlesex County,2006,158417,0.729847494553377,0.241796200345423,0.226709316273491
Middlesex County,2010,59625,0.614417989417989,0.199027102154274,0.229984894259819
Middlesex County,2010,93043,0.430727023319616,0.153943617358252,0.269428007889546
Middlesex County,2007,114205,0.660692951015532,0.249289099526066,0.277207392197125
Middlesex County,2008,74261,0.686699507389163,0.231979509696304,0.2736
Middlesex County,2008,165074,0.710195227765727,0.268440552374537,0.256520698731754
Middlesex County,2003,124352,0.752132196162047,0.271630537229029,0.299166666666667
Middlesex County,2009,115703,0.623262618873445,0.206487460579667,0.326894814192736
Middlesex County,2011,63688,0.489140698772427,0.148566814695196,0.166394779771615
Middlesex County,2007,95066,0.670512385476756,0.213136375626484,0.215565610859729
Middlesex County,2010,92244,0.480283562250775,0.134407582938389,0.360952617216572
Middlesex County,2002,141339,0.829166666666667,0.266362982498202,0.341488989863684
Middlesex County,2010,76250,0.65903515944399,0.176942434727902,0.266043348916277
Middlesex County,2003,95259,0.692454632282713,0.125793650793651,0.338457529963523
Middlesex County,2010,59851,0.772098616957306,0.227067669172932,0.139379347244516
Middlesex County,2009,56801,0.702255639097744,0.208818038201924,0.155734323432343
Middlesex County,2011,73048,0.358457493426819,0.126499032882012,0.374431531076301
Suffolk County,2012,78616,0.23287037037037,0.0454185371006073,0.45947691314175
Suffolk County,2012,116538,0.309014514896868,0.0668219276245074,0.340998685939553
Suffolk County,2012,26125,0.532670454545455,0.26775956284153,0.281934306569343
Suffolk County,2012,125841,0.355393210141814,0.0433763188745604,0.390250471316994
Suffolk County,2010,30283,0.650027731558514,0.265508183471408,0.103609625668449
Suffolk County,2008,27417,0.696139476961395,0.272912423625255,0.104498269896194
Suffolk County,2009,62358,0.390508862206975,0.130174682938502,0.270569620253165
Suffolk County,2007,83750,0.528725314183124,0.184315023163468,0.24390243902439
Suffolk County,2006,51385,0.710007880220646,0.222194881889764,0.0954907161803713
Suffolk County,2005,59598,0.826357969723954,0.213512800211137,0.0860798759208996
Suffolk County,2001,108000,0.680978260869565,0.219995736516734,0.290851553509781
Suffolk County,2005,74972,0.67935086737549,0.224648689707558,0.203467894879436
Suffolk County,2006,61211,0.719305171733123,0.255671783725037,0.177754677754678
Suffolk County,2005,81923,0.651785714285714,0.181951219512195,0.258726899383984
Suffolk County,2008,31220,0.595303867403315,0.163729809104258,0.122686409307245
Middlesex County,2010,83979,0.511552492906364,0.102000233945491,0.390696553386358
Middlesex County,2001,108688,0.658500734933856,0.18128078817734,0.316239316239316
Middlesex County,2010,128500,0.724777448071217,0.245142002989537,0.329759862778731
Middlesex County,2009,109630,0.641196013289037,0.137990043559428,0.304965959150981
Middlesex County,2008,70162,0.626775721050366,0.215930599369085,0.188983855650522
Middlesex County,2002,112734,0.7,0.260578532153956,0.413709955218739
Middlesex County,2003,170341,0.829684997330486,0.254916241806264,0.293441337862556
Middlesex County,2010,103405,0.501296456352636,0.155563557796183,0.296719681908549
Middlesex County,2011,124083,0.438341968911917,0.125519150899862,0.311435523114355
Middlesex County,2006,97566,0.488656195462478,0.0852713178294574,0.202875399361022
Middlesex County,2011,92096,0.473377483443709,0.124842529604434,0.362511599133931
Middlesex County,2010,93456,0.42310889443059,0.138888888888889,0.24958123953098801
Middlesex County,2007,96563,0.615233092580433,0.185819715340011,0.333693693693694
Middlesex County,2005,66763,0.525744308231173,0.149292742927429,0.218822170900693
Middlesex County,2008,71635,0.714714714714715,0.282995319812793,0.113987058237929
Middlesex County,2006,68782,0.630666141111549,0.192016933776837,0.234191555097837
Middlesex County,2003,91411,0.568568568568569,0.145477545857052,0.219137466307278
Middlesex County,2010,38088,0.729508196721312,0.211406389967154,0.121884911644767
Middlesex County,2003,151887,0.819424460431655,0.278628738147338,0.363153904473086
Middlesex County,2011,74280,0.454359394187474,0.169059583632448,0.278904913224151
Middlesex County,2008,57141,0.65749892565535,0.233123028391167,0.246747101963568
Middlesex County,2011,138056,0.407949790794979,0.059576345984113,0.350985915492958
Middlesex County,2006,143750,0.540051679586563,0.184897279289284,0.196796338672769
Norfolk County,2005,64738,0.652881355932203,0.179393496529046,0.167997161610786
Norfolk County,2007,75150,0.523914968999114,0.153326713008937,0.274238935789204
Norfolk County,2007,90476,0.664497469269704,0.204057455945506,0.324582824582825
Norfolk County,2002,88164,0.607284243863816,0.213797389683033,0.231533477321814
Norfolk County,2005,93889,0.66580310880829,0.214666666666667,0.265527950310559
Middlesex County,2006,114667,0.682148040638607,0.238760547793609,0.286532951289398
Middlesex County,2004,153917,0.6996996996997,0.209555741827326,0.293108298171589
Middlesex County,2003,137188,0.756298671552909,0.267493796526055,0.362517747278751
Middlesex County,2000,100675,0.751946607341491,0.227588799097914,0.237569060773481
Middlesex County,2010,44695,0.73890063424947106,0.286396181384248,0.0821529745042493
Middlesex County,1996,101127,0.860233918128655,0.20958664855424,0.225752508361204
Middlesex County,2004,94792,0.696766064678706,0.209966671956832,0.327336551118912
Middlesex County,2010,82083,0.48641975308642,0.162870159453303,0.331873479318735
Middlesex County,2009,57679,0.699915469146238,0.222600943890928,0.12003087610961
Middlesex County,2004,62026,0.648881914476265,0.20852499233364,0.222055030094583
Middlesex County,2002,91739,0.598656591099916,0.215603584607275,0.303511303511304
Middlesex County,2010,70365,0.419472247497725,0.138835325877362,0.207227555053642
Berkshire County,2005,45375,0.550324675324675,0.170556552962298,0.139336016096579
Berkshire County,2008,46747,0.605733082706767,0.263097514340344,0.11700288184438
Berkshire County,2002,79669,0.658942795076032,0.158805970149254,0.25187125748503
Berkshire County,2009,21977,0.544902912621359,0.196683153913296,0.115971935617004
Berkshire County,2002,61512,0.64957264957265,0.172925213000947,0.136439267886855
Berkshire County,2001,54438,0.504896626768226,0.127272727272727,0.200992555831266
Berkshire County,2011,21182,0.328227571115974,0.153452685421995,0.104210974053594
Berkshire County,2001,60792,0.65020920502092,0.121102248005801,0.109502262443439
Berkshire County,2003,66599,0.650022094564737,0.197895100069013,0.15349940688019
Berkshire County,1999,73953,0.569463548830812,0.137617554858934,0.160392156862745
Berkshire County,2006,37255,0.57161629434954,0.119160460392688,0.0911413969335605
Berkshire County,2001,76016,0.684121621621622,0.218708388814913,0.264159702878366
Berkshire County,2006,41159,0.491512345679012,0.203025477707006,0.109289617486339
Berkshire County,2001,54167,0.708232445520581,0.195281124497992,0.208915502328676
Berkshire County,1998,61397,0.764367816091954,0.210220673635308,0.171774193548387
Berkshire County,1998,56688,0.726858877086495,0.19746835443038,0.13141862489121
Norfolk County,2005,87553,0.701133144475921,0.264100862641009,0.33744100681699
Berkshire County,2001,71917,0.617375231053604,0.121575342465753,0.253854059609455
Berkshire County,2001,69583,0.646948356807512,0.137110016420361,0.161077235772358
Norfolk County,2005,74048,0.666666666666667,0.228769943386516,0.215491923641703
Norfolk County,1997,87857,0.762575452716298,0.147091515376065,0.256951102588686
Norfolk County,1999,166389,0.780612244897959,0.301474084640989,0.395038874490929
Norfolk County,2005,148487,0.81704628949302,0.347202295552367,0.353982300884956
Norfolk County,2003,122096,0.793504604944256,0.245477119545938,0.320984521695001
Norfolk County,2005,117750,0.72737556561086,0.231878088962109,0.32252358490566
Norfolk County,2002,112328,0.835222319093287,0.274202898550725,0.251282051282051
Norfolk County,1999,91000,0.691605839416058,0.192715231788079,0.22493100275989
Norfolk County,2005,103492,0.633197480548351,0.230689706099542,0.26106992586656
Norfolk County,2004,88571,0.676864244741874,0.240381282495667,0.252299279144917
Norfolk County,2007,77772,0.576130421408797,0.212860013395847,0.250675310642896
Norfolk County,1999,109735,0.852871754523997,0.226181990971727,0.214756258234519
Norfolk County,2011,71013,0.3950306085704,0.147685407656575,0.309614894159653
Norfolk County,2003,99083,0.680147058823529,0.251100782778865,0.325602301330457
Norfolk County,2002,117407,0.791104050833995,0.24113074204947,0.323624595469256
Norfolk County,2006,131111,0.665106951871658,0.234260230849948,0.412118931125329
Norfolk County,2006,70000,0.497831474597274,0.10919177909469201,0.269383697813121
Norfolk County,2009,68245,0.513910761154856,0.139317073170732,0.224301756406565
Norfolk County,2006,66250,0.672761664564943,0.228412928123493,0.212694125590817
Norfolk County,2006,90763,0.611656441717791,0.210765550239234,0.221181788827898
Norfolk County,2005,74464,0.725702675245513,0.232472324723247,0.256329113924051
Norfolk County,2009,72616,0.692307692307692,0.16047619047619,0.203009112100021
Norfolk County,2009,81443,0.598998330550918,0.168887601390498,0.266555985980446
Norfolk County,2006,71903,0.572535001489425,0.161995809324254,0.244421906693712
Norfolk County,2004,59063,0.595666205624712,0.203045685279188,0.206572769953052
Norfolk County,2006,46955,0.578901098901099,0.194566520175789,0.196256381168463
Norfolk County,2004,85072,0.664486592544147,0.1568728967124,0.198263888888889
Norfolk County,2009,100368,0.487560341626439,0.151557334261354,0.29144893111639
Norfolk County,2006,184219,0.647007805724198,0.17739340305712,0.257453857075248
Berkshire County,1996,76518,0.599164926931106,0.147945205479452,0.201136363636364
Berkshire County,2001,81016,0.695176529090005,0.181664196485285,0.284914637559474
Berkshire County,2005,68492,0.509205020920502,0.142170604725671,0.275897174853652
Berkshire County,2003,60625,0.612393681652491,0.175074183976261,0.123461259956553
Berkshire County,2002,62250,0.610792192881745,0.188324873096447,0.18989898989899
Berkshire County,1998,73750,0.684887459807074,0.137956204379562,0.244560487380331
Berkshire County,2006,62500,0.617567567567568,0.198212203653323,0.215754339118825
Suffolk County,2010,84813,0.418776371308017,0.124446552814674,0.363740676993689
Suffolk County,2010,89375,0.359375,0.124836316019206,0.255250403877221
Suffolk County,2006,77000,0.639254385964912,0.187473370259906,0.175128351397604
Suffolk County,2011,69661,0.446889226100152,0.116584086272224,0.427938808373591
Suffolk County,2011,64625,0.443074691805656,0.1,0.406118143459916
Suffolk County,2012,88690,0.216110019646365,0.0707130229817325,0.560538116591928
Suffolk County,2012,108322,0.306778476589797,0.0590979782270607,0.504343629343629
Suffolk County,2008,58393,0.585774058577406,0.304573804573805,0.248578391551584
Suffolk County,2011,52318,0.644291754756871,0.221714285714286,0.133333333333333
Suffolk County,2010,17305,0.431192660550459,0.187062937062937,0.0796116504854369
Suffolk County,2011,112500,0.355623100303951,0.0601841455198742,0.356056766345667
Suffolk County,2011,117615,0.477586206896552,0.145469940728196,0.303075608714225
Suffolk County,2012,79500,0.290697674418605,0.0564889918887601,0.311903012490816
Suffolk County,2012,54137,0.249827942188575,0.0554675118858954,0.32949424136204303
Suffolk County,2010,38043,0.422322775263952,0.13972602739726,0.272321428571429
Suffolk County,2011,29829,0.607913669064748,0.295615275813296,0.119721577726218
Suffolk County,2010,30878,0.676167854315123,0.357627618766598,0.112250712250712
Suffolk County,2008,45238,0.657798165137615,0.249786871270247,0.125721901377166
Suffolk County,2010,52633,0.699122106943336,0.300436079871471,0.0895188362551287
Suffolk County,2006,47489,0.651052857756768,0.208821714990746,0.137751786874594
Suffolk County,2011,138906,0.428367783321454,0.114897760467381,0.442292490118577
Suffolk County,2010,67339,0.504846526655897,0.170462387853692,0.245629370629371
Suffolk County,2010,103222,0.372137404580153,0.0601968413824674,0.462271245926297
Suffolk County,2011,21773,0.525714285714286,0.078866073051063093,0.176659185636422
Suffolk County,2008,36067,0.592048401037165,0.245958032335741,0.1734335839599
Suffolk County,2011,139432,0.443697478991597,0.167929796569605,0.415330661322645
Suffolk County,2010,17690,0.486547085201794,0.179257132603625,0.16346429595641
Suffolk County,2007,23750,0.62208067940552,0.268959684240203,0.138461538461538
Suffolk County,2011,77500,0.480932203389831,0.167525773195876,0.376172090457805
Suffolk County,2006,53708,0.716028840820854,0.224457384859714,0.100878360393931
Suffolk County,2010,90691,0.421011058451817,0.160118168389956,0.403551251008878
Suffolk County,2013,58199,0.170348551791851,0.021415270018622,0.386377903327056
Suffolk County,2012,51219,0.26111458985598,0.0843409023886759,0.383638928067701
Suffolk County,2011,89259,0.20808871493803,0.0389515835456862,0.54706390328152
Suffolk County,2010,56726,0.630065359477124,0.215027977617906,0.145542753183748
Suffolk County,2010,97100,0.448755490483163,0.125763564498742,0.281882145998241
Suffolk County,2011,27279,0.619581464872945,0.302488118535085,0.221096269000461
Suffolk County,2005,36228,0.520676691729323,0.204276146316332,0.12610797743755
Suffolk County,2005,50966,0.680442804428044,0.246882793017456,0.0377704437110378
Suffolk County,2006,39217,0.789251844046365,0.320201701859439,0.0962162162162162
Suffolk County,2005,39959,0.636444051304732,0.204360616023533,0.102912142152024
Suffolk County,2008,85120,0.550748752079867,0.2053264604811,0.231630309988519
Suffolk County,2001,100417,0.566393442622951,0.194583751253761,0.29777206512425
Suffolk County,2004,69703,0.603799814643188,0.204411185506105,0.187883435582822
Suffolk County,2005,70739,0.729353233830846,0.213942857142857,0.154185022026432
Suffolk County,2011,80496,0.374577417173766,0.0910033704952035,0.444939965694683
Suffolk County,2012,72478,0.499696048632219,0.178020565552699,0.32363315696649
Suffolk County,2010,72529,0.477754962354552,0.194374686087393,0.325139664804469
Suffolk County,2011,101761,0.451071761416589,0.164199655765921,0.3996003996004
Suffolk County,2010,151250,0.40859375,0.118052738336714,0.479755178907721
Suffolk County,2011,108426,0.425722831505484,0.200620229007634,0.414798894688364
Suffolk County,2011,57120,0.417972831765935,0.1296875,0.185756972111554
Suffolk County,2005,48619,0.599425287356322,0.239965657866495,0.128116124960555
Suffolk County,2011,104127,0.340288924558588,0.0406935598018401,0.515844056078356
Suffolk County,2007,31970,0.626783754116356,0.253567060741949,0.217898832684825
Suffolk County,2010,39750,0.712582781456954,0.233005733005733,0.117157490396927
Suffolk County,2008,52333,0.721951219512195,0.219362274298886,0.108149045743714
Suffolk County,2006,47543,0.701940035273369,0.251221345358888,0.134003350083752
Suffolk County,2006,61810,0.706340956340956,0.217339667458432,0.0975428145941921
Suffolk County,2011,107955,0.518627450980392,0.101599654128837,0.391304347826087
Suffolk County,2004,84025,0.617231638418079,0.199336550060314,0.274807654369698
Suffolk County,2005,74048,0.771953405017921,0.222068965517241,0.223684210526316
Suffolk County,2011,58616,0.421092564491654,0.122374798061389,0.220388349514563
Suffolk County,2008,55317,0.646098003629764,0.222058626689867,0.10512077294686
Suffolk County,2008,68953,0.672950329144225,0.176016352486941,0.143528030525389
Suffolk County,2004,73417,0.688109161793372,0.211941771527264,0.206619859578736
Suffolk County,2004,81500,0.525874125874126,0.204006772009029,0.347809948032665
Suffolk County,2009,72586,0.55728051391863,0.155671570953963,0.181818181818182
Suffolk County,2003,69550,0.579258010118044,0.192955589586524,0.198141106886354
Suffolk County,2008,31161,0.574545454545455,0.201250488472059,0.173885350318471
Suffolk County,2010,40725,0.721827411167513,0.261016949152542,0.0770760815514669
Suffolk County,2010,76841,0.533695652173913,0.148260671426401,0.316043425814234
Suffolk County,2012,50082,0.267211201866978,0.0586854460093897,0.37353391126976
Suffolk County,2011,36250,0.267857142857143,0.0113193542401188,0.365384615384615
Suffolk County,2011,39190,0.614595210946408,0.273270708795901,0.230717185385656
Suffolk County,2007,23665,0.562081784386617,0.254883125200128,0.113072255929399
Suffolk County,2012,51310,0.29864785420341,0.0870827285921626,0.303020020359688
Suffolk County,2011,43770,0.549723756906077,0.198782961460446,0.14083820662768
Suffolk County,2010,51250,0.641822827938671,0.2348371268911,0.126027960526316
Suffolk County,2003,67608,0.631142310146777,0.185176358436606,0.195934688437188
Suffolk County,2004,59911,0.631210636808957,0.188694267515924,0.206360679436213
Suffolk County,2011,36426,0.682342502218279,0.232442853208483,0.0444261620732209
Suffolk County,2010,48493,0.687756297598125,0.275207373271889,0.103037522334723
Suffolk County,2008,27750,0.696485623003195,0.29412637199644,0.100899100899101
Suffolk County,2009,64508,0.588499550763702,0.170252414026766,0.212470128177276
Suffolk County,2006,77625,0.525306339904102,0.220058863482001,0.28744561839652
Suffolk County,2010,46029,0.735955056179775,0.279005524861878,0.0613178767541184
Suffolk County,2003,106966,0.712525667351129,0.206870373884988,0.299240506329114
Suffolk County,2012,151250,0.301092896174863,0.0580925753339546,0.505625639277191
