id,longitude,latitude
35682280,-71.06899,42.35191
35682301,-71.07056,42.35027
35682313,-71.06906,42.35183
35682544,-71.06379,42.35251
35684143,-71.16519,42.34989
35689708,-71.03282,42.36753
35693019,-71.03728,42.36818
35714054,-71.12962,42.25455
35716618,-71.12492,42.35272
35741139,-71.04858,42.3337
35745427,-71.0857,42.34582
35793833,-71.11303,42.33024
35795635,-71.11155,42.3308
35807024,-71.12314,42.35264
35826110,-71.0637,42.35252
35832202,-71.06507,42.35148
35836205,-71.01256,42.3841
35859986,-71.10185,42.33355
35896641,-71.09884,42.28023
35915047,-71.08019,42.34459
35915207,-71.08127,42.34565
35916196,-71.08019,42.34459
35932377,-71.0398,42.37037
35943042,-71.06508,42.35199
35968526,-71.12633,42.36118
35985903,-71.10049,42.3466
35988307,-71.05791,42.35135
36000657,-71.05138,42.31473
36002387,-71.10707,42.33796
36002511,-71.10747,42.33728
36015644,-71.08561,42.34558
36015681,-71.08592,42.34447
36015710,-71.08605,42.34538
36015735,-71.08556,42.34581
36036045,-71.07058,42.34929
36036348,-71.0696,42.34739
36036766,-71.06924,42.34907
36036969,-71.07078,42.34898
36037367,-71.06868,42.34917
36037475,-71.06923,42.34909
36037605,-71.06916,42.34938
36037756,-71.07045,42.34858
36040459,-71.07452,42.34621
36047966,-71.10185,42.33355
36106804,-71.07435,42.32011
36108417,-71.04496,42.3369
36108622,-71.12461,42.37385
36112527,-71.16492,42.2734
36113606,-71.1264,42.35839
36114933,-71.12625,42.36017
36143286,-71.0272,42.38019
36145837,-71.04891,42.33641
36165607,-71.06257,42.31285
36179054,-71.06155,42.35739
36207589,-71.06312,42.31084
36222738,-71.13804,42.3568
36233245,-71.00865,42.38543
36237250,-71.07033,42.34584
36259060,-71.10516,42.32509
36263543,-71.09601,42.34313
36268106,-71.12916,42.3584
36269353,-71.06229,42.35484
36269383,-71.00674,42.38887
36269751,-71.06176,42.35445
36277068,-71.06324,42.35275
36282491,-71.07093,42.34748
36299257,-71.065,42.36041
36299453,-71.06518,42.35927
36304071,-71.07683,42.35315
36318160,-71.05052,42.30063
36321848,-71.08287,42.33465
36331980,-71.0896,42.34948
36349783,-71.0626,42.36331
36370563,-71.05057,42.37602
36388582,-71.10537,42.32519
36423296,-71.08342,42.35135
36439921,-71.09971,42.31555
36483254,-71.06385,42.36602
36483768,-71.06428,42.36323
36518454,-71.10483,42.32516
36527382,-71.14817,42.3414
36528015,-71.14021,42.27714
36529493,-71.15174,42.33694
36551230,-71.09384,42.32996
36558608,-71.07195,42.36026
36558814,-71.07077,42.36127
36559003,-71.07064,42.35971
36559156,-71.07212,42.36031
36559340,-71.07019,42.35944
36559632,-71.07244,42.36124
36565227,-71.04858,42.33167
36585702,-71.06617,42.35951
36621324,-71.15477,42.34152
36621326,-71.06799,42.34908
36622151,-71.14564,42.34024
36622810,-71.05149,42.37667
36630748,-71.01967,42.36921
36636807,-71.16502,42.35531
36640907,-71.07184,42.34349
36664626,-71.04586,42.35028
36687285,-71.07566,42.33755
36700174,-71.05526,42.35853
36720154,-71.08441,42.33587
36733785,-71.04057,42.38021
36746220,-71.09758,42.34325
36758550,-71.10386,42.32546
36760583,-71.07263,42.30885
36760873,-71.07179,42.30883
36761473,-71.07271,42.30889
36766020,-71.16359,42.35538
36766327,-71.03577,42.36562
36770685,-71.05421,42.35795
36771929,-71.05357,42.35878
36775500,-71.07147,42.3095
36782969,-71.06495,42.36058
36788751,-71.05511,42.35771
36789366,-71.05361,42.35836
36789736,-71.0554,42.3589
36790111,-71.05446,42.35854
36791709,-71.05389,42.35829
36792091,-71.05421,42.35795
36801089,-71.09474,42.34917
36829501,-71.08978,42.34731
36881315,-71.05186,42.36468
36884572,-71.05541,42.35867
36885714,-71.09388,42.34935
36911216,-71.12753,42.3532
36918004,-71.08435,42.33534
36920373,-71.08461,42.33728
36921988,-71.08404,42.33681
36947453,-71.06469,42.37793
36969483,-71.0595,42.35205
36977405,-71.06812,42.31627
37012280,-71.06446,42.35223
37013845,-71.11267,42.3321
37021350,-71.05322,42.31502
37068313,-71.04958,42.34114
37092569,-71.08372,42.32546
37115887,-71.07558,42.35194
37116546,-71.07543,42.35239
37151821,-71.06447,42.35931
37152036,-71.06504,42.35951
37154500,-71.08269,42.35241
37171429,-71.13765,42.35077
37180881,-71.0825,42.35115
37182455,-71.06159,42.30044
37184116,-71.05803,42.32816
37184809,-71.06134,42.35123
37186894,-71.06246,42.29858
37204878,-71.07987,42.34661
37204986,-71.07882,42.3462
37209442,-71.12673,42.25399
37253265,-71.06521,42.36007
37253472,-71.06323,42.35999
37280981,-71.11093,42.33231
37296051,-71.08237,42.3429
37310884,-71.06887,42.36497
37340024,-71.05415,42.35891
37353570,-71.0545,42.36577
37367776,-71.04459,42.33556
37386681,-71.10272,42.33312
37393572,-71.05725,42.31544
37413765,-71.13752,42.34873
37425046,-71.05112,42.32114
37447912,-71.07259,42.33981
37459877,-71.06027,42.32178
37461678,-71.13682,42.27494
37487261,-71.12774,42.31311
37502601,-71.1109,42.32867
37535057,-71.07857,42.30667
37568228,-71.13667,42.34932
37569179,-71.1373,42.35037
37569294,-71.13909,42.34905
37570017,-71.13705,42.34957
37570139,-71.12746,42.3589
37570296,-71.13683,42.34867
37583345,-71.043450000000007,42.33685
37589402,-71.03103,42.36733
37602939,-71.06418,42.35152
37630538,-71.07448,42.35316
37655502,-71.05254,42.33458
37683530,-71.04819,42.28993
37686932,-71.06092,42.30003
37705562,-71.10327,42.32506
37706731,-71.04319,42.3514
37709158,-71.08323,42.34317
37709576,-71.05741,42.36596
37718326,-71.06258,42.35404
37719273,-71.04998,42.34143
37744884,-71.07092,42.34868
37748817,-71.15325,42.3439
37749165,-71.06218,42.35344
37768013,-71.08911,42.32579
37769890,-71.09592,42.33246
37775857,-71.05297,42.3671
37784404,-71.08586,42.30815
37818679,-71.06377,42.36086
37823144,-71.10133,42.31647
37831719,-71.05986,42.35197
37834744,-71.05594,42.34397
37835305,-71.05997,42.35166
37840842,-71.16429,42.35646
37840971,-71.16493,42.35706
37841371,-71.04086,42.35173
37853806,-71.07054,42.34947
37885254,-71.05971,42.32261
37888958,-71.07098,42.35204
37889446,-71.07032,42.34903
37912471,-71.06336,42.37944
37927528,-71.08937,42.32152
37927764,-71.08877,42.32236
37927954,-71.08937,42.32106
37928099,-71.08722,42.32254
37931130,-71.09924,42.31379
37942966,-71.07995,42.3221
37956294,-71.04186,42.36731
37968399,-71.06291,42.31176
37968480,-71.06418,42.3133
38018931,-71.06498,42.36081
38021735,-71.09083,42.3495
38022947,-71.01567,42.38293
38026865,-71.05453,42.33472
38035941,-71.14173,42.3497
38088325,-71.12358,42.35193
38100230,-71.03548,42.36847
38106963,-71.08308,42.34193
38127095,-71.1643,42.35627
38127199,-71.04448,42.33644
38127306,-71.12519,42.35232
38127491,-71.12517,42.35216
38127591,-71.12495,42.3526
38127996,-71.12389,42.3525
38128077,-71.12521,42.35115
38128253,-71.12512,42.35194
38128313,-71.12544,42.3521
38128388,-71.12356,42.35212
38128461,-71.12567,42.35087
38128527,-71.12495,42.35198
38128601,-71.12501,42.35239
38128659,-71.1238,42.35267
38128713,-71.12495,42.35198
38128761,-71.12354,42.35245
38128807,-71.12367,42.35182
38128950,-71.12516,42.35118
38129197,-71.1238,42.35199
38129388,-71.12405,42.35182
38129448,-71.1258,42.35127
38129502,-71.12546,42.35263
38129565,-71.12513,42.35247
38129604,-71.1236,42.35214
38129654,-71.12423,42.35181
38129732,-71.12361,42.35211
38129774,-71.12585,42.35198
38129827,-71.12572,42.35253
38129864,-71.12358,42.35256
38129896,-71.12439,42.35211
38130138,-71.12445,42.35228
38130228,-71.12532,42.35106
38130280,-71.12576,42.35105
38130377,-71.12572,42.35174
38130459,-71.12426,42.35215
38130674,-71.1236,42.35247
38131523,-71.12572,42.35093
38131552,-71.1243,42.35228
38131581,-71.12379,42.35252
38131606,-71.12413,42.35236
38131632,-71.12404,42.35192
38131683,-71.12385,42.35264
38131730,-71.12534,42.35186
38131763,-71.12526,42.35241
38131802,-71.12445,42.35225
38131820,-71.1237,42.35245
38131851,-71.1255,42.3527
38132369,-71.08209,42.31847
38134488,-71.10272,42.33312
38148436,-71.05343,42.33411
38155817,-71.10501,42.32564
38163886,-71.05353,42.33626
38164617,-71.05309,42.33448
38167904,-71.08326,42.34249
38168266,-71.08338,42.342529999999996
38168575,-71.08193,42.34392
38178173,-71.08323,42.34317
38179248,-71.12525,42.35205
38207179,-71.03713,42.38193
38209614,-71.09059,42.31601
38210366,-71.09145,42.3164
38215747,-71.15122,42.33931
38217054,-71.03123,42.36416
38221386,-71.08108,42.34374
38221561,-71.08286,42.3424
38246608,-71.07841,42.3503
38266710,-71.08954,42.31734
38266814,-71.08994,42.31733
38266985,-71.09001,42.31696
38267249,-71.09069,42.31713
38267287,-71.09008,42.31698
38267405,-71.08966,42.3165
38274887,-71.09029,42.35039
38279103,-71.13467,42.35093
38285740,-71.06879,42.33597
38301053,-71.0643,42.30947
38311023,-71.06499,42.3075
38324912,-71.10809,42.31491
38363736,-71.16382,42.34922
38368872,-71.05434,42.36745
38378376,-71.09912,42.33014
38381800,-71.07532,42.3535
38382899,-71.1087,42.32362
38384895,-71.10892,42.32308
38385157,-71.11,42.32354
38385300,-71.10998,42.32189
38385513,-71.11004,42.32254
38385544,-71.12304,42.32578
38385951,-71.06491,42.35189
38387822,-71.06642,42.30939
38388360,-71.15373,42.34289
38391365,-71.13538,42.3505
38391507,-71.13465,42.35133
38399904,-71.09403,42.34908
38401070,-71.13629,42.35084
38401377,-71.13488,42.3504
38407434,-71.07551,42.34337
38412630,-71.13587,42.34956
38412675,-71.13483,42.34926
38412757,-71.13501,42.34989
38413420,-71.14112,42.34961
38422629,-71.07185,42.34912
38426005,-71.05206,42.3639
38432874,-71.07095,42.34944
38433315,-71.06868,42.3494
38457793,-71.06315,42.35112
38460791,-71.0627,42.30056
38478553,-71.05759,42.36557
38479825,-71.04884,42.30914
38482523,-71.13491,42.27554
38485772,-71.11261,42.33074
38487354,-71.05434,42.36745
38513768,-71.08323,42.34317
38513869,-71.09091,42.35022
38541446,-71.08175,42.35003
38593919,-71.06082,42.29856
38601073,-71.06348,42.3609
38602212,-71.06323,42.36074
38603524,-71.06337,42.35873
38607597,-71.13873,42.34545
38618674,-71.0509,42.36355
38625988,-71.0534,42.33615
38627266,-71.05451,42.33607
38643550,-71.08337,42.34215
38647730,-71.00412,42.3878
38662530,-71.0533,42.36501
38666086,-71.16916,42.35469
38666956,-71.06522,42.36036
38666959,-71.06478,42.36043
38670469,-71.06962,42.34361
38689783,-71.03484,42.37757
38694577,-71.07423,42.33516
38697559,-71.11117,42.32003
38723187,-71.09987,42.34324
38730599,-71.10992,42.27331
38743863,-71.05434,42.36745
38745848,-71.05055,42.36712
38745912,-71.04982,42.36646
38746016,-71.05148,42.36696
38746119,-71.05087,42.36683
38746196,-71.05118,42.36634
38749439,-71.10066,42.34546
38760011,-71.15034,42.3499
38760215,-71.13211,42.28374
38765483,-71.09858,42.33183
38767937,-71.09697,42.34364
38770785,-71.07267,42.3425
38772130,-71.05759,42.36557
38777969,-71.07246,42.33813
38796436,-71.052,42.36395
38798321,-71.06868,42.34806
38839991,-71.052,42.36395
38841560,-71.06339,42.35188
38841613,-71.06347,42.3511
38845973,-71.06342,42.35102
38846150,-71.06394,42.35147
38846151,-71.06542,42.35132
38846154,-71.06509,42.35188
38847062,-71.06514,42.35176
38849678,-71.15759,42.3532
38852211,-71.13922,42.3478
38875128,-71.01561,42.38438
38879187,-71.05634,42.30227
38881911,-71.1282,42.35433
38903125,-71.14386,42.35148
38908913,-71.12174,42.29188
38915419,-71.09091,42.35022
38919697,-71.03516,42.37102
38923194,-71.12181,42.2919
38931589,-71.08157,42.3818
38947321,-71.02709,42.37988
38958028,-71.05375,42.35722
38958123,-71.053210000000007,42.35887
38958155,-71.05385,42.35882
38958340,-71.05438,42.35822
38958496,-71.05363,42.35694
38971283,-71.11088,42.32824
38976532,-71.07287,42.29902
39004265,-71.07079,42.34896
39004794,-71.06864,42.34894
39055515,-71.08124,42.34425
39056629,-71.06881,42.3232
39098616,-71.10815,42.31321
39099155,-71.10783,42.31895
39129814,-71.05359,42.33028
39132120,-71.08315,42.34407
39153573,-71.11196,42.32644
39174553,-71.06694,42.3598
39178355,-71.05234,42.33458
39191380,-71.08216,42.3428
39197687,-71.09624,42.34326
39199659,-71.06857,42.32397
39202885,-71.11475,42.25998
39218524,-71.08188,42.34931
39225328,-71.03043,42.33498
39242821,-71.06954,42.34914
39265262,-71.12848,42.35985
39298735,-71.06861,42.34908
39352117,-71.06314,42.36477
39352154,-71.06314,42.36477
39352183,-71.06314,42.36477
39356181,-71.06314,42.36477
39370663,-71.07144,42.29822
39388025,-71.06955,42.34952
39390476,-71.07471,42.33875
39394763,-71.04949,42.33318
39397093,-71.16996,42.34773
39398042,-71.16989,42.3461
39414373,-71.16999,42.3461
39419962,-71.11056,42.27133
39444375,-71.07898,42.34673
39444706,-71.0793,42.34902
39445807,-71.07851,42.34666
39446774,-71.07915,42.34659
39447297,-71.07756,42.34646
39447462,-71.07763,42.34647
39447565,-71.0835,42.34782
39456394,-71.06314,42.36477
39456430,-71.06314,42.36477
39456451,-71.06314,42.36477
39456474,-71.06314,42.36477
39458299,-71.06314,42.36477
39458704,-71.06314,42.36477
39461104,-71.06314,42.36477
39461138,-71.06222,42.36374
39461190,-71.06314,42.36477
39461223,-71.06314,42.36477
39463129,-71.06117,42.35533
39479603,-71.05474,42.35715
39480229,-71.05302,42.36292
39530818,-71.06541,42.28124
39552443,-71.09697,42.34364
39557276,-71.06163,42.37708
39560366,-71.06199,42.35609
39560388,-71.06061,42.35534
39560471,-71.06079,42.35727
39560780,-71.05685,42.33006
39562717,-71.08646,42.29817
39575894,-71.10762,42.30448
39576029,-71.07482,42.31666
39578477,-71.07418,42.31749
39582806,-71.06588,42.30892
39583307,-71.06476,42.3092
39603460,-71.09561,42.34566
39604562,-71.08058,42.35353
39610492,-71.03767,42.33627
39621523,-71.06949,42.34921
39626192,-71.08703,42.30833
39632515,-71.1029,42.33294
39632710,-71.06289,42.36498
39633100,-71.06238,42.36531
39633438,-71.06217,42.36364
39633774,-71.10358,42.33294
39634292,-71.10308,42.33474
39645126,-71.0701,42.34824
39667251,-71.1027,42.31756
39672030,-71.0639,42.35221
39686073,-71.07235,42.3572
39700598,-71.07072,42.32248
39705298,-71.08142,42.35354
39707104,-71.15063,42.337
39718783,-71.05749,42.35807
39731053,-71.08103,42.35373
39732562,-71.15163,42.33892
39747454,-71.05262,42.3614
39747549,-71.05262,42.3614
39747643,-71.05749,42.35807
39747700,-71.06734,42.292
39749799,-71.05881,42.32484
39766656,-71.05749,42.35807
39772695,-71.05541,42.31947
39772945,-71.05575,42.32102
39773223,-71.06038,42.35738
39788966,-71.01792,42.38402
39793021,-71.11787,42.31433
39793829,-71.03944,42.38888
39796987,-71.1059,42.30899
39820036,-71.07127,42.35223
39839798,-71.06646,42.30897
39855122,-71.14328,42.35053
39867786,-71.06205,42.35626
39885632,-71.02713,42.38057
39893738,-71.06748,42.28982
39901056,-71.03789,42.36627
39901097,-71.02822,42.37941
39907832,-71.09091,42.35022
39907990,-71.10185,42.33355
39908091,-71.14948,42.34965
39908108,-71.10185,42.33355
39908209,-71.10185,42.33355
39913058,-71.06573,42.31408
39913699,-71.09354,42.32356
39951411,-71.05621,42.31092
39966579,-71.08275,42.32555
39968634,-71.09621,42.2672
39971003,-71.07032,42.34954
39976209,-71.08629,42.29787
39984676,-71.12879,42.30574
40011705,-71.06915,42.34946
40012018,-71.06885,42.34925
40012368,-71.0828,42.34229
40023655,-71.06637,42.29047
40031197,-71.05472,42.35803
40035442,-71.07014,42.34945
40084126,-71.06542,42.38
40085269,-71.11129,42.33092
40087264,-71.05344,42.3569
40088651,-71.05298,42.35691
40104343,-71.09576,42.34425
40115277,-71.06966,42.34905
40117655,-71.06928,42.34876
40117803,-71.06989,42.34915
40134575,-71.05389,42.3583
40158763,-71.10592,42.32036
40159488,-71.06954,42.3491
40159691,-71.08294,42.29939
40160444,-71.05765,42.29728
40176444,-71.08688,42.30921
40204564,-71.10553,42.32521
40204755,-71.10533,42.3253
40209504,-71.06183,42.32117
40256323,-71.13741,42.35363
40258908,-71.15373,42.34251
40265104,-71.09397,42.34787
40266556,-71.06519,42.31245
40280398,-71.06523,42.34143
40283311,-71.05981,42.37067
40287437,-71.08893,42.28164
40299766,-71.08368,42.34921
40302103,-71.06524,42.31389
40322765,-71.1003,42.34365
40324158,-71.03788,42.36712
40329958,-71.02904,42.38207
40330500,-71.05851,42.32877
40343727,-71.06541,42.31205
40344083,-71.06676,42.31396
40344334,-71.06521,42.31329
40350981,-71.08369,42.34578
40351759,-71.05466,42.35828
40364138,-71.09713,42.33539
40365393,-71.04379,42.33096
40365443,-71.04958,42.34114
40375320,-71.05214,42.35471
40406713,-71.03783,42.36678
40418140,-71.04087,42.36633
40423770,-71.0956,42.34359
40423797,-71.04958,42.34114
40423936,-71.14483,42.36149
40423982,-71.15456,42.33884
40424027,-71.13511,42.35134
40424417,-71.13501,42.3508
40429003,-71.08245,42.35251
40439006,-71.06842,42.29192
40469593,-71.03389,42.37815
40474148,-71.03879,42.36711
40481158,-71.10808,42.32892
40483415,-71.1538,42.34202
40493715,-71.15024,42.33739
40493790,-71.15209,42.33697
40502847,-71.03596,42.37705
40512145,-71.07097,42.34951
40512386,-71.05924,42.35187
40512451,-71.07054,42.349
40530153,-71.10028,42.32293
40535628,-71.08417,42.30991
40540038,-71.15407,42.34405
40540109,-71.13505,42.3504
40540267,-71.13613,42.34997
40567601,-71.15201,42.33716
40572099,-71.14992,42.33866
40573640,-71.15035,42.33705
40577813,-71.07867,42.2985
40593640,-71.07528,42.32008
40594409,-71.07506,42.31981
40613042,-71.04988,42.33306
40613245,-71.08447,42.35084
40617998,-71.15135,42.33869
40622067,-71.15017,42.33749
40669188,-71.12667,42.35934
40673057,-71.06697,42.31304
40673611,-71.06675,42.31365
40673777,-71.06858,42.3115
40673955,-71.06836,42.3118
40674186,-71.06657,42.31185
40677987,-71.13143,42.30521
40696107,-71.0501,42.37732
40696219,-71.0896,42.34948
40696264,-71.03648,42.36738
40696307,-71.03648,42.36738
40696361,-71.09957,42.34105
40699545,-71.07539,42.34191
40702228,-71.07939,42.3461
40702919,-71.07982,42.34681
40703364,-71.07607,42.34112
40703830,-71.07692,42.34187
40704228,-71.07716,42.34098
40704449,-71.07547,42.34096
40704541,-71.07547,42.34243
40704606,-71.0775,42.33802
40704797,-71.07626,42.3385
40704890,-71.07771,42.31527
40704981,-71.07806,42.33942
40705116,-71.07727,42.33961
40721936,-71.07801,42.3379
40722042,-71.0777,42.33989
40722629,-71.0765,42.33986
40722981,-71.07602,42.34211
40723172,-71.07597,42.33992
40723247,-71.07791,42.33912
40723334,-71.0766,42.33851
40728775,-71.06125,42.35574
40747299,-71.05954,42.35137
40748478,-71.06193,42.35488
40748674,-71.06119,42.35467
40752619,-71.13389,42.34787
40755444,-71.06104,42.35479
40755577,-71.06237,42.3559
40756256,-71.10815,42.31321
40760132,-71.06141,42.32173
40766803,-71.03648,42.36738
40777648,-71.13307,42.35045
40779678,-71.10815,42.31321
40780024,-71.06102,42.32199
40801809,-71.06875,42.34916
40801949,-71.07077,42.34947
40802120,-71.06877,42.34864
40803044,-71.13446,42.35077
40803825,-71.13257,42.35073
40810696,-71.06291,42.32027
40810928,-71.06258,42.32065
40825427,-71.13246,42.3521
40826082,-71.06653,42.31923
40842632,-71.06992,42.3489
40842969,-71.07731,42.29676
40843926,-71.06952,42.34935
40844429,-71.06468,42.35198
40844698,-71.06925,42.3488
40845057,-71.06928,42.3482
40861138,-71.06545,42.3448
40861337,-71.1443,42.341
40867477,-71.06865,42.29819
40882667,-71.07067,42.34904
40883920,-71.07085,42.34961
40887559,-71.0826,42.34925
40890858,-71.11593,42.30605
40895895,-71.08106,42.29907
40896409,-71.08229,42.2996
40896797,-71.08102,42.29806
40898922,-71.03192,42.38052
40900669,-71.0675,42.28955
40919597,-71.06342,42.36315
40919826,-71.06361,42.36508
40932844,-71.05525,42.35841
40938598,-71.07423,42.31832
40944781,-71.03737,42.36658
40971193,-71.02811,42.33632
40973792,-71.15268,42.34387
40983705,-71.0884,42.28264
40985420,-71.07684,42.33512
40988554,-71.15251,42.34343
40991111,-71.03043,42.37878
40991291,-71.03189,42.37991
41006464,-71.10928,42.30923
41023218,-71.13926,42.35439
41025069,-71.05761,42.36187
41028219,-71.06639,42.31904
41076686,-71.07922,42.34721
41076804,-71.08113,42.34859
41078861,-71.05279,42.35807
41080478,-71.05703,42.36417
41102280,-71.14007,42.35456
41102403,-71.05768,42.35991
41102453,-71.05778,42.36166
41102476,-71.05607,42.35979
41102626,-71.13779,42.35319
41102659,-71.13778,42.35307
41103486,-71.05459,42.33592
41105586,-71.06364,42.35235
41158086,-71.12769,42.31355
41168342,-71.13987,42.35359
41169665,-71.07015,42.34411
41170555,-71.15553,42.34513
41195917,-71.13276,42.35157
41196984,-71.06478,42.31882
41214361,-71.13364,42.35123
41214604,-71.13469,42.35264
41214743,-71.13472,42.35123
41214998,-71.09595,42.34871
41215146,-71.096,42.3478
41215238,-71.09709,42.34996
41215536,-71.09691,42.34832
41217033,-71.07242,42.35807
41228407,-71.02854,42.38043
41230710,-71.05439,42.31815
41231372,-71.07012,42.34414
41231880,-71.05495,42.31935
41232225,-71.05511,42.31919
41232561,-71.05582,42.31751
41254338,-71.08566,42.34805
41262612,-71.06586,42.30441
41292419,-71.06467,42.31937
41325683,-71.06507,42.32016
41339452,-71.07247,42.32567
41344315,-71.066,42.31923
41345315,-71.06609,42.31927
41345558,-71.06354,42.37736
41360515,-71.06979,42.35648
41360953,-71.0338,42.38294
41370911,-71.04699,42.35216
41371231,-71.04657,42.35055
41375437,-71.06656,42.32002
41375631,-71.03333,42.38292
41376598,-71.06649,42.32072
41377724,-71.10113,42.31441
41397978,-71.07485,42.34349
41405209,-71.0999,42.31533
41405419,-71.10139,42.31523
41405550,-71.10123,42.31505
41415978,-71.07794,42.30142
41429954,-71.04552,42.3504
41436837,-71.04914,42.33901
41458991,-71.05348,42.35874
41459851,-71.13838,42.3494
41474462,-71.07637,42.33837
41482444,-71.11318,42.29691
41522854,-71.10575,42.30841
41524853,-71.04385,42.34843
41525497,-71.05331,42.35837
41526811,-71.10606,42.30741
41527393,-71.10479,42.30905
41566118,-71.06312,42.35131
41568543,-71.06489,42.35115
41572895,-71.04592,42.34833
41573001,-71.04556,42.34817
41573035,-71.09937,42.33092
41573066,-71.09784,42.33166
41573223,-71.07651,42.34135
41587361,-71.05215,42.33577
41590749,-71.05255,42.33703
41591079,-71.05284,42.3358
41598526,-71.0637,42.35136
41611361,-71.04587,42.35176
41611572,-71.07658,42.35461
41614184,-71.09034,42.31634
41614488,-71.06368,42.35313
41615014,-71.04647,42.35178
41616359,-71.07411,42.33734
41621247,-71.06194,42.35625
41624190,-71.06923,42.32362
41637486,-71.05509,42.3144
41637753,-71.14229,42.35658
41638267,-71.05716,42.31628
41639830,-71.05528,42.31527
41640936,-71.05487,42.36532
41643948,-71.01872,42.38564
41644851,-71.05464,42.36711
41645010,-71.06113,42.31384
41645101,-71.05626,42.36734
41645355,-71.05493,42.36725
41645476,-71.06481,42.31864
41645478,-71.06113,42.31384
41645764,-71.05454,42.36615
41666852,-71.06113,42.31384
41667536,-71.10663,42.31675
41683882,-71.07551,42.33531
41706168,-71.06113,42.31384
41707452,-71.10093,42.33299
41707872,-71.09934,42.33271
41708314,-71.09997,42.33157
41708678,-71.09402,42.32878
41709226,-71.05642,42.31477
41710612,-71.09276,42.32783
41710844,-71.09218,42.32891
41711180,-71.09369,42.32782
41716100,-71.0965,42.27968
41745395,-71.15382,42.34388
41765021,-71.07394,42.34743
41785209,-71.06514,42.35876
41785294,-71.05966,42.35163
41785374,-71.0603,42.3518
41785889,-71.06012,42.35248
41788562,-71.06198,42.36508
41788688,-71.0569,42.3635
41788710,-71.05688,42.36495
41795324,-71.11312,42.33216
41796552,-71.06088,42.35607
41797501,-71.11143,42.33183
41799161,-71.06071,42.32307
41800576,-71.06298,42.35166
41820180,-71.05737,42.29748
41824577,-71.06193,42.3225
41838589,-71.06253,42.35538
41841244,-71.06111,42.35396
41842246,-71.06281,42.35555
41876953,-71.06012,42.32319
41876957,-71.06116,42.32258
41886997,-71.08506,42.34945
41889162,-71.11197,42.32731
41903226,-71.06546,42.3512
41907280,-71.06153,42.31271
41915144,-71.05262,42.36276
41923522,-71.08491,42.34775
41925155,-71.08143,42.34788
41927935,-71.06165,42.35434
41931127,-71.10757,42.3126
41932749,-71.05386,42.33397
41932854,-71.11263,42.33018
41933946,-71.111,42.33192
41938564,-71.06104,42.35446
41938877,-71.06108,42.35529
41939062,-71.06177,42.35448
41949115,-71.08414,42.34824
41949153,-71.13148,42.36322
41949812,-71.11126,42.33269
41953305,-71.15479,42.33953
41953347,-71.07979,42.34871
41953381,-71.07979,42.34771
41963633,-71.11934,42.27789
41973451,-71.06148,42.35592
41974765,-71.06123,42.35607
41979766,-71.06135,42.35544
41983369,-71.08587,42.34897
41984661,-71.0924,42.31569
41993659,-71.08006,42.38372
42001730,-71.07326,42.32536
42004292,-71.07328,42.32663
42035561,-71.07724,42.33679
42038575,-71.06103,42.35418
42039168,-71.10326,42.30893
42039593,-71.10298,42.31021
42042625,-71.10211,42.30873
42050854,-71.07308,42.32542
42063286,-71.06164,42.35555
42065304,-71.06076,42.37013
42074896,-71.06556,42.3123
42080145,-71.06672,42.35909
42080174,-71.06519,42.3512
42080205,-71.06327,42.35171
42089034,-71.07301,42.37954
42089063,-71.07199,42.38004
42092767,-71.11127,42.32717
42098275,-71.10869,42.30797
42124026,-71.07333,42.32729
42124028,-71.07474,42.32688
42135694,-71.05468,42.36734
42140453,-71.06464,42.35193
42182620,-71.10578,42.32539
42194923,-71.04384,42.34816
42194967,-71.04417,42.34958
42195053,-71.06825,42.35879
42195093,-71.13795,42.33914
42195138,-71.14377,42.36055
42195180,-71.14586,42.36089
42197186,-71.0358,42.33334
42198261,-71.06136,42.35416
42199169,-71.06161,42.35626
42206566,-71.08011,42.38754
42206911,-71.11157,42.3279
42221902,-71.12404,42.28493
42232522,-71.09639,42.26701
42239298,-71.11487,42.25266
42245619,-71.08301,42.35267
42251080,-71.05775,42.36501
42256437,-71.06147,42.35606
42275654,-71.06087,42.32285
42290649,-71.043,42.344970000000004
42291504,-71.04527,42.34945
42295094,-71.06345,42.35187
42298306,-71.11258,42.29688
42307264,-71.15382,42.34424
42316598,-71.1256,42.23711
42355564,-71.07623,42.32166
42356720,-71.12682,42.35897
42358001,-71.10013,42.31201
42363865,-71.06507,42.31263
42364097,-71.06555,42.31273
42364323,-71.06679,42.31191
42364468,-71.06614,42.31404
42376848,-71.1531,42.29268
42379429,-71.10197,42.31189
42404818,-71.10876,42.32231
42406123,-71.11474,42.31603
42406686,-71.04398,42.33654
42407618,-71.04437,42.33511
42408812,-71.04466,42.33632
42424463,-71.04468,42.33476
42427618,-71.04401,42.33633
42428360,-71.04442,42.33602
42429242,-71.04465,42.33594
42430970,-71.04401,42.33532
42431811,-71.06302,42.35337
42434040,-71.09523,42.32447
42436984,-71.06139,42.35136
42449171,-71.088,42.34627
42453422,-71.06369,42.31766
42454025,-71.09655,42.32677
42454867,-71.09689,42.32649
42455170,-71.06075,42.35647
42455260,-71.04397,42.33507
42455509,-71.04231,42.33611
42461132,-71.11244,42.32804
42472693,-71.11899,42.33017
42487067,-71.06442,42.31347
42507161,-71.03066,42.33528
42530078,-71.04539,42.33647
42530107,-71.11222,42.32802
