id,neighborhood,room_type,price,longitude,latitude
21766903,West End,Entire home/apt,249,-71.06931,42.36482
21767071,West End,Entire home/apt,259,-71.06915,42.36491
21767299,West End,Entire home/apt,259,-71.06771,42.36482
21769647,Dorchester,Private room,40,-71.07394,42.29425
21771037,East Boston,Entire home/apt,228,-71.03322,42.37008
21789235,Dorchester,Entire home/apt,150,-71.0664,42.29105
21795492,Fenway,Entire home/apt,799,-71.10135,42.34374
21796006,Fenway,Entire home/apt,299,-71.10171,42.34343
21796741,Fenway,Entire home/apt,299,-71.10053,42.3454
21798943,Mission Hill,Entire home/apt,65,-71.09798,42.33179
21799387,South Boston,Entire home/apt,132,-71.04185,42.33663
21815046,Back Bay,Entire home/apt,200,-71.08303,42.35154
21836859,Chinatown,Entire home/apt,100,-71.0621,42.35158
21837174,Chinatown,Entire home/apt,100,-71.06219,42.35114
21861361,Mission Hill,Entire home/apt,103,-71.10945,42.3317
21861781,Mission Hill,Entire home/apt,103,-71.10906,42.33191
21861961,Mission Hill,Entire home/apt,103,-71.10906,42.33185
21862054,Mission Hill,Entire home/apt,103,-71.10923,42.3309
21862176,Mission Hill,Entire home/apt,103,-71.10923,42.3309
21897391,Back Bay,Entire home/apt,975,-71.08674,42.35061
21899053,West End,Entire home/apt,829,-71.06475,42.36367
21924790,Mattapan,Entire home/apt,115,-71.09441,42.28486
21925988,Charlestown,Private room,41,-71.07902,42.38386
21935818,Jamaica Plain,Entire home/apt,106,-71.12251,42.29424
21961507,Jamaica Plain,Entire home/apt,110,-71.11523,42.30487
21979174,Back Bay,Entire home/apt,200,-71.08503,42.35044
22009604,Fenway,Entire home/apt,200,-71.08939,42.34705
22013980,Jamaica Plain,Entire home/apt,170,-71.12603,42.30624
22014689,Downtown,Entire home/apt,92,-71.06481,42.3511
22016719,Downtown,Entire home/apt,79,-71.06405,42.3519
22018975,Dorchester,Entire home/apt,90,-71.05168,42.31532
22041148,East Boston,Entire home/apt,122,-71.03996,42.37245
22081895,South Boston Waterfront,Entire home/apt,275,-71.04823,42.35299
22083423,South End,Entire home/apt,149,-71.07522,42.34049
22099733,East Boston,Private room,49,-71.03155,42.37844
22100284,Downtown,Entire home/apt,95,-71.06372,42.35111
22119242,Downtown,Entire home/apt,109,-71.06328,42.35308
22121305,Downtown,Entire home/apt,95,-71.0639,42.35108
22128402,Downtown,Entire home/apt,109,-71.0621,42.36331
22132037,Brighton,Private room,105,-71.14567,42.35515
22150316,South End,Entire home/apt,119,-71.06961,42.33636
22161060,Mission Hill,Entire home/apt,299,-71.11068,42.332
22161568,Mission Hill,Entire home/apt,299,-71.1108,42.33156
22161794,Mission Hill,Entire home/apt,299,-71.11212,42.33099
22162098,Mission Hill,Entire home/apt,475,-71.11281,42.33221
22162414,Mission Hill,Entire home/apt,299,-71.1113,42.33173
22164858,South End,Entire home/apt,119,-71.06762,42.33804
22165210,North End,Entire home/apt,239,-71.05364,42.36726
22175348,Downtown,Entire home/apt,259,-71.06087,42.35614
22192478,Jamaica Plain,Private room,68,-71.10568,42.32541
22201808,Mission Hill,Entire home/apt,299,-71.11156,42.33049
22202325,Mission Hill,Entire home/apt,299,-71.11136,42.33041
22203536,Mission Hill,Entire home/apt,319,-71.11234,42.33189
22203735,Mission Hill,Entire home/apt,289,-71.11254,42.33077
22203928,Mission Hill,Entire home/apt,309,-71.11299,42.33073
22204143,Mission Hill,Entire home/apt,319,-71.11114,42.33203
22204304,Mission Hill,Entire home/apt,289,-71.11086,42.33008
22204474,Mission Hill,Entire home/apt,319,-71.11107,42.33036
22205160,Mission Hill,Entire home/apt,229,-71.1129,42.33143
22205532,Mission Hill,Entire home/apt,219,-71.11273,42.33022
22205830,Mission Hill,Entire home/apt,591,-71.11237,42.33015
22206507,Mission Hill,Entire home/apt,719,-71.11066,42.33222
22206820,Mission Hill,Entire home/apt,329,-71.11255,42.33062
22207016,Mission Hill,Entire home/apt,199,-71.11237,42.33064
22207711,Mission Hill,Entire home/apt,190,-71.11238,42.33073
22207950,Mission Hill,Entire home/apt,319,-71.1124,42.33201
22208271,Mission Hill,Entire home/apt,319,-71.11262,42.33144
22208498,Mission Hill,Entire home/apt,777,-71.11286,42.33042
22240424,Mission Hill,Entire home/apt,339,-71.11148,42.33073
22245255,Downtown,Entire home/apt,282,-71.06098,42.35558
22260527,Fenway,Entire home/apt,213,-71.10094,42.34439
22261808,Fenway,Entire home/apt,213,-71.10094,42.34439
22267104,South Boston,Entire home/apt,125,-71.02731,42.33451
22291199,Dorchester,Private room,120,-71.05464,42.31794
22291813,East Boston,Entire home/apt,229,-71.02122,42.38045
22306805,South Boston,Entire home/apt,175,-71.03903,42.33712
22327139,East Boston,Private room,49,-71.03145,42.37977
22327141,East Boston,Private room,49,-71.02943,42.3799
22327142,East Boston,Private room,49,-71.03001,42.3803
22328969,Mission Hill,Entire home/apt,199,-71.11276,42.33017
22345235,Dorchester,Private room,38,-71.06766,42.30613
22351563,Fenway,Entire home/apt,298,-71.10038,42.34461
22352998,Back Bay,Entire home/apt,121,-71.0803,42.34502
22355183,Chinatown,Entire home/apt,244,-71.06243,42.35184
22355484,Chinatown,Entire home/apt,244,-71.06243,42.35184
22356022,Chinatown,Entire home/apt,244,-71.06243,42.35184
22373720,Mission Hill,Entire home/apt,259,-71.11101,42.33095
22373897,Mission Hill,Entire home/apt,289,-71.11234,42.33015
22384378,Mission Hill,Entire home/apt,189,-71.11104,42.33077
22384609,Mission Hill,Entire home/apt,199,-71.11105,42.33211
22385541,Downtown,Entire home/apt,102,-71.06307,42.35154
22385941,Downtown,Entire home/apt,102,-71.063,42.35331
22389994,Dorchester,Private room,45,-71.07138,42.30737
22430552,Mission Hill,Entire home/apt,269,-71.11281,42.3317
22431219,Mission Hill,Entire home/apt,279,-71.1124,42.3322
22431805,Mission Hill,Entire home/apt,299,-71.1111,42.33061
22432082,Jamaica Plain,Private room,80,-71.12945,42.30901
22432115,Mission Hill,Entire home/apt,289,-71.11153,42.33026
22432623,Mission Hill,Entire home/apt,219,-71.11152,42.33052
22433201,Mission Hill,Entire home/apt,129,-71.11263,42.33047
22433219,Mission Hill,Entire home/apt,219,-71.11288,42.33053
22525315,South Boston,Entire home/apt,100,-71.04401,42.33606
22526346,Dorchester,Private room,40,-71.06881,42.28066
22526946,Downtown,Entire home/apt,104,-71.06498,42.35112
22528941,Downtown,Entire home/apt,97,-71.06415,42.35112
22530658,South Boston,Entire home/apt,80,-71.04355,42.33654
22531126,South Boston,Entire home/apt,100,-71.04215,42.33489
22570371,Dorchester,Private room,34,-71.06362,42.31099
22571244,Dorchester,Private room,44,-71.06347,42.30936
22581254,Brighton,Private room,55,-71.15719,42.35614
22582627,Mission Hill,Entire home/apt,411,-71.11077,42.33007
22583276,South End,Entire home/apt,115,-71.06975,42.33766
22583395,Mission Hill,Entire home/apt,279,-71.11246,42.33147
22583694,Mission Hill,Entire home/apt,279,-71.11102,42.33097
22584746,South End,Entire home/apt,120,-71.06906,42.33831
22627055,South End,Entire home/apt,200,-71.07823,42.34383
22627141,South End,Entire home/apt,200,-71.07886,42.34347
22627198,South End,Entire home/apt,200,-71.07916,42.34222
22628524,Mission Hill,Entire home/apt,249,-71.11069,42.33161
22629502,South Boston,Entire home/apt,100,-71.04201,42.33625
22648759,Fenway,Entire home/apt,131,-71.1015,42.34413
22649219,Fenway,Entire home/apt,135,-71.10198,42.34533
22651814,Roslindale,Private room,68,-71.13558,42.28606
22651826,Fenway,Entire home/apt,149,-71.102,42.34406
22654177,Fenway,Entire home/apt,175,-71.10002,42.3436
22664808,Fenway,Entire home/apt,185,-71.10213,42.34526
22667849,Fenway,Entire home/apt,229,-71.10058,42.34494
22667973,Fenway,Entire home/apt,139,-71.09992,42.34514
22692343,Brighton,Private room,70,-71.14871,42.34274
22713966,Dorchester,Private room,65,-71.06066,42.32246
22714438,South End,Entire home/apt,179,-71.07539,42.34167
22730888,South End,Entire home/apt,115,-71.06404,42.34363
22745898,South End,Entire home/apt,102,-71.06406,42.34432
22746375,South End,Entire home/apt,115,-71.06537,42.34429
22788158,South End,Entire home/apt,199,-71.07716,42.34218
22809274,Fenway,Entire home/apt,229,-71.10047,42.34539
22810330,Fenway,Entire home/apt,249,-71.10212,42.3434
22810966,Dorchester,Private room,44,-71.06177,42.311
22824659,Fenway,Entire home/apt,279,-71.1014,42.34347
22840213,Brighton,Entire home/apt,200,-71.14185,42.35971
22845323,Allston,Entire home/apt,150,-71.1335,42.34907
22847606,Jamaica Plain,Private room,58,-71.10387,42.32598
22859515,Mattapan,Private room,40,-71.10193,42.27055
22879028,Fenway,Entire home/apt,269,-71.1021,42.34483
22886713,Brighton,Entire home/apt,200,-71.14184,42.35785
22902242,Fenway,Entire home/apt,230,-71.08862,42.34353
22938098,Fenway,Entire home/apt,269,-71.10032,42.34481
22940115,East Boston,Private room,95,-71.03646,42.38253
22957253,Jamaica Plain,Entire home/apt,850,-71.11407,42.31131
23004674,East Boston,Entire home/apt,85,-71.03811,42.36948
23015741,Back Bay,Entire home/apt,800,-71.08447,42.3461
23016377,Brighton,Shared room,71,-71.14763,42.34155
23017535,Back Bay,Entire home/apt,250,-71.08528,42.34439
23017803,Back Bay,Entire home/apt,246,-71.08674,42.34579
23027286,Mattapan,Private room,65,-71.10176,42.27151
23027875,Mattapan,Private room,47,-71.10212,42.27086
23039466,Downtown,Entire home/apt,99,-71.06372,42.35099
23056994,Roxbury,Entire home/apt,89,-71.09358,42.32411
23057732,Mission Hill,Entire home/apt,279,-71.11098,42.33065
23062683,South Boston Waterfront,Entire home/apt,70,-71.05407,42.34421
23088339,Dorchester,Entire home/apt,210,-71.05309,42.31365
23109832,Jamaica Plain,Entire home/apt,120,-71.11526,42.31575
23121785,Downtown,Entire home/apt,74,-71.06367,42.35163
23122616,Downtown,Entire home/apt,74,-71.06479,42.35174
23123180,Downtown,Entire home/apt,75,-71.06492,42.35169
23124838,Downtown,Entire home/apt,75,-71.06357,42.35124
23127262,Charlestown,Entire home/apt,500,-71.05989,42.37468
23128943,West End,Private room,100,-71.06795,42.3662
23147024,Longwood Medical Area,Entire home/apt,114,-71.10728,42.33837
23149016,Mattapan,Entire home/apt,209,-71.10248,42.27065
23152798,Dorchester,Entire home/apt,225,-71.06193,42.29507
23165210,Back Bay,Entire home/apt,325,-71.08405,42.34453
23166408,North End,Entire home/apt,200,-71.05579,42.36331
23171291,Roxbury,Private room,35,-71.09221,42.31626
23180341,Back Bay,Entire home/apt,150,-71.0803,42.34502
23214991,Fenway,Entire home/apt,150,-71.09216,42.34862
23251910,Roxbury,Private room,35,-71.08006,42.32646
23252361,North End,Entire home/apt,225,-71.05513,42.36551
23258400,East Boston,Private room,50,-71.00355,42.3897
23272728,Longwood Medical Area,Private room,90,-71.1083,42.3389
23275119,Fenway,Entire home/apt,437,-71.10308,42.34272
23275623,Fenway,Entire home/apt,491,-71.10135,42.3447
23277339,Fenway,Entire home/apt,251,-71.10231,42.34336
23285785,Dorchester,Entire home/apt,225,-71.07647,42.27933
23285807,Chinatown,Entire home/apt,159,-71.06062,42.35121
23285835,Dorchester,Entire home/apt,120,-71.07875,42.28054
23287236,West End,Entire home/apt,275,-71.06852,42.36494
23287239,Chinatown,Entire home/apt,109,-71.0614,42.35146
23287586,West End,Entire home/apt,295,-71.06777,42.36396
23288548,Chinatown,Entire home/apt,159,-71.0599,42.35179
23288976,Chinatown,Entire home/apt,149,-71.06132,42.35157
23289378,Chinatown,Entire home/apt,119,-71.05997,42.35106
23289684,West End,Entire home/apt,260,-71.06954,42.3652
23289953,Dorchester,Private room,52,-71.06066,42.32246
23290200,Dorchester,Private room,65,-71.06066,42.32246
23293297,Fenway,Entire home/apt,265,-71.10096,42.34267
23301347,Chinatown,Entire home/apt,139,-71.06177,42.35139
23301918,Chinatown,Entire home/apt,179,-71.06192,42.35116
23302453,Chinatown,Entire home/apt,149,-71.06105,42.35117
23302652,Chinatown,Entire home/apt,159,-71.0613,42.35176
23302890,Chinatown,Entire home/apt,159,-71.06001,42.3512
23303125,Chinatown,Entire home/apt,159,-71.06058,42.35182
23304072,South End,Entire home/apt,199,-71.07774,42.34429
23304141,South End,Entire home/apt,229,-71.07744,42.34207
23304442,South End,Entire home/apt,149,-71.07916,42.34229
23304518,South End,Entire home/apt,149,-71.07748,42.34246
23304925,Allston,Entire home/apt,65,-71.13008,42.34938
23306244,Chinatown,Entire home/apt,175,-71.06116,42.3517
23306611,Chinatown,Entire home/apt,209,-71.05978,42.35251
23308681,Fenway,Entire home/apt,465,-71.10123,42.34393
23310638,Fenway,Entire home/apt,498,-71.10248,42.34273
23311123,Roxbury,Private room,37,-71.08117,42.32637
23316169,Roxbury,Entire home/apt,110,-71.09377,42.33031
23320808,West End,Entire home/apt,250,-71.06802,42.36428
23321077,West End,Entire home/apt,295,-71.06923,42.36456
23321493,West End,Entire home/apt,295,-71.06828,42.36357
23321961,Fenway,Entire home/apt,475,-71.10246,42.34461
23322393,Longwood Medical Area,Entire home/apt,247,-71.10304,42.3425
23322808,Fenway,Entire home/apt,230,-71.10256,42.34337
23324614,Fenway,Entire home/apt,250,-71.10144,42.34258
23327474,Fenway,Entire home/apt,234,-71.10249,42.34259
23339587,Fenway,Entire home/apt,389,-71.10238,42.34294
23339974,Fenway,Entire home/apt,250,-71.10097,42.3448
23340231,Fenway,Entire home/apt,254,-71.10266,42.34481
23340501,Fenway,Entire home/apt,223,-71.10254,42.34312
23358572,Fenway,Entire home/apt,223,-71.10216,42.3448
23375776,Roxbury,Private room,33,-71.09068,42.31763
23375920,Fenway,Entire home/apt,252,-71.10174,42.34421
23379361,Fenway,Entire home/apt,198,-71.10101,42.3446
23380501,Roxbury,Private room,35,-71.0915,42.31769
23393316,Fenway,Entire home/apt,261,-71.10137,42.34419
23396093,Fenway,Entire home/apt,262,-71.10223,42.34277
23397346,Fenway,Entire home/apt,267,-71.1014,42.34398
23411464,Fenway,Entire home/apt,203,-71.10122,42.34436
23412602,Fenway,Entire home/apt,87,-71.10404,42.34551
23412729,Fenway,Entire home/apt,230,-71.10273,42.34439
23413937,Fenway,Entire home/apt,258,-71.10251,42.34256
23414242,Dorchester,Private room,62,-71.06049,42.32233
23414294,Dorchester,Private room,58,-71.06066,42.32246
23418172,Fenway,Entire home/apt,290,-71.10285,42.34412
23420771,South Boston Waterfront,Entire home/apt,299,-71.0429,42.35129
23429071,Jamaica Plain,Private room,42,-71.10047,42.31462
23452923,Fenway,Entire home/apt,581,-71.10161,42.34423
23454978,Fenway,Entire home/apt,447,-71.10158,42.34343
23455311,Fenway,Entire home/apt,277,-71.10144,42.34388
23466425,Fenway,Entire home/apt,576,-71.10276,42.34393
23467213,Fenway,Entire home/apt,587,-71.10095,42.34281
23487191,Roxbury,Private room,66,-71.09406,42.32564
23487192,Fenway,Entire home/apt,264,-71.10084,42.3431
23498826,Fenway,Entire home/apt,478,-71.10159,42.34406
23500329,Fenway,Entire home/apt,261,-71.10152,42.34251
23500537,Downtown,Entire home/apt,219,-71.05857,42.35716
23502085,Fenway,Entire home/apt,402,-71.10217,42.34461
23502271,North End,Entire home/apt,160,-71.05576,42.36481
23502542,Downtown,Private room,50,-71.06173,42.35962
23503374,Fenway,Entire home/apt,256,-71.10169,42.34248
23504160,Fenway,Entire home/apt,249,-71.10095,42.34463
23505076,Fenway,Entire home/apt,250,-71.10251,42.34269
23524596,Fenway,Entire home/apt,225,-71.1022,42.34461
23525184,Fenway,Entire home/apt,235,-71.10125,42.34414
23525337,Fenway,Entire home/apt,245,-71.10147,42.34302
23525914,Fenway,Entire home/apt,230,-71.10286,42.34404
23526125,South Boston,Private room,120,-71.04565,42.33285
23526592,Fenway,Entire home/apt,216,-71.10267,42.34411
23527204,Fenway,Entire home/apt,245,-71.10096,42.34392
23528849,Brighton,Private room,50,-71.15663,42.35772
23540441,Fenway,Entire home/apt,238,-71.10153,42.34316
23541785,Fenway,Entire home/apt,285,-71.10223,42.34486
23542947,Fenway,Entire home/apt,223,-71.10088,42.34418
23544021,Mission Hill,Entire home/apt,195,-71.0978,42.32984
23567704,Jamaica Plain,Entire home/apt,180,-71.10579,42.30846
23567927,Jamaica Plain,Entire home/apt,180,-71.11514,42.30973
23579975,West Roxbury,Entire home/apt,50,-71.15612,42.29574
23594420,Roxbury,Entire home/apt,195,-71.09596,42.3304
23624354,Charlestown,Entire home/apt,500,-71.06177,42.37913
23624420,Roslindale,Entire home/apt,130,-71.13348,42.27749
23627923,Dorchester,Private room,29,-71.06488,42.30288
23628377,Dorchester,Private room,29,-71.06462,42.30293
23629701,South End,Entire home/apt,315,-71.07518,42.3433
23632539,Downtown,Entire home/apt,222,-71.06427,42.35223
23633083,Dorchester,Private room,19,-71.06449,42.30372
23661462,South Boston,Private room,100,-71.05588,42.34072
23662326,Roxbury,Private room,63,-71.09552,42.32631
23666880,Dorchester,Entire home/apt,127,-71.06981,42.29549
23668146,Dorchester,Private room,45,-71.06505,42.30793
23687280,Back Bay,Entire home/apt,353,-71.08614,42.34556
23687980,Back Bay,Entire home/apt,325,-71.08595,42.34567
23700221,Jamaica Plain,Entire home/apt,85,-71.10755,42.3179
23738222,Chinatown,Entire home/apt,199,-71.05799,42.35235
23743618,South End,Entire home/apt,120,-71.06616,42.34501
23744547,South End,Entire home/apt,120,-71.06551,42.34505
23746557,Downtown,Entire home/apt,100,-71.06513,42.35176
23748607,Downtown,Entire home/apt,100,-71.06342,42.3533
23749358,Downtown,Entire home/apt,99,-71.0636,42.35147
23761996,West End,Entire home/apt,300,-71.06923,42.36456
23780136,Dorchester,Entire home/apt,125,-71.05391,42.28123
23790542,Dorchester,Private room,25,-71.05662,42.31749
23791827,Dorchester,Private room,60,-71.06474,42.29811
23801768,East Boston,Entire home/apt,199,-71.04002,42.36677
23805314,West Roxbury,Entire home/apt,95,-71.1457,42.29031
23805779,Dorchester,Private room,90,-71.07919,42.29835
23822858,Downtown,Entire home/apt,239,-71.05383,42.35309
23825170,Chinatown,Entire home/apt,100,-71.06212,42.35121
23827867,North End,Entire home/apt,275,-71.05466,42.36473
23841523,West End,Entire home/apt,250,-71.0684,42.36386
23842606,Roxbury,Private room,32,-71.09038,42.31734
23912131,West End,Entire home/apt,280,-71.06846,42.36372
23921580,Fenway,Entire home/apt,145,-71.09209,42.349
23924118,Dorchester,Entire home/apt,140,-71.06505,42.29836
23947734,Dorchester,Private room,40,-71.06643,42.28788
